"uid","domainID","siteID","decimalLatitude","decimalLongitude","geodeticDatum","coordinateUncertainty","elevation","elevationUncertainty","startCollectDate","endCollectDate","archiveID","sampleTiming","scientificName","sex","archivedCount","archiveMedium","archiveVialIDList","archiveFacilityID","deprecatedVialID","samplingProtocolVersion","duplicatesInArchivePoolingQF"
"90E43557F60C44E4BBF582BB4899EB8F","D08","TALL",32.934079,-87.411942,"WGS84",4387.5,116.3,39.3,"2014-06-19","2014-06-20","TALL.2014.24.AEDALB.F.A","field season","Aedes albopictus","F",3,"Frozen -80C","TALL.2014.24.AEDALB.F.A.01",,"TALL.2014.4.Aedes albopictus.Female","NEON.DOC.014049vE",0
"AA9E9CA5F73D478DAC9504A01180A1A2","D08","TALL",32.936660,-87.417398,"WGS84",4168.8,84.5,7.5,"2014-06-19","2014-06-20","TALL.2014.24.CULMEL.F.A","field season","Culiseta melanura","F",2,"Frozen -80C","TALL.2014.24.CULMEL.F.A.01",,"TALL.2014.4.Culiseta melanura.Female","NEON.DOC.014049vE",0
"C4EFC0E7767147418EF503CF50C80D18","D08","TALL",32.911011,-87.420232,"WGS84",7016.3,115.6,38.6,"2014-06-19","2014-06-20","TALL.2014.24.AEDVEX.F.A","field season","Aedes vexans","F",9,"Frozen -80C","TALL.2014.24.AEDVEX.F.A.01",,"TALL.2014.4.Aedes vexans.Female","NEON.DOC.014049vE",0
"F3FFA8D4F36140C7BE844F39A8D6EBBB","D08","TALL",32.905885,-87.426402,"WGS84",4721.0,122.2,57.2,"2014-06-19","2014-06-20","TALL.2014.24.COQPER.F.A","field season","Coquillettidia perturbans","F",14,"Frozen -80C","TALL.2014.24.COQPER.F.A.01",,"TALL.2014.4.Coquillettidia perturbans.Female","NEON.DOC.014049vE",0
"1FC7A28FD7B44B7B83ED69323F83C896","D08","TALL",32.899750,-87.425914,"WGS84",0.2,91.8,0.3,"2014-07-01","2014-07-02","TALL.2014.26.AEDTRI1.F.A","field season","Aedes triseriatus","F",3,"Frozen -80C","TALL.2014.26.AEDTRI1.F.A.01",,"TALL.2014.5.Aedes triseriatus.Female","NEON.DOC.014049vE",0
"14AEBAAEF916435DB32ECFDFFBD6EEBE","D08","TALL",32.905871,-87.433196,"WGS84",2069.3,114.7,23.2,"2014-07-01","2014-07-02","TALL.2014.26.AEDATL.F.A","field season","Aedes atlanticus","F",6,"Frozen -80C","TALL.2014.26.AEDATL.F.A.01",,"TALL.2014.5.Aedes atlanticus.Female","NEON.DOC.014049vE",0
"D595F02726B34632A199F7047ECF015B","D08","TALL",32.914334,-87.413474,"WGS84",0.1,135.8,0.1,"2014-07-01","2014-07-02","TALL.2014.26.ORTSIG.F.A","field season","Orthopodomyia signifera","F",2,"Frozen -80C","TALL.2014.26.ORTSIG.F.A.01",,"TALL.2014.5.Ornithoptera signifera.Female|TALL.2014.5.Orthopodomyia signifera.Female","NEON.DOC.014049vE",0
"118D6E909DF94DC5AABF324BE04278A1","D08","TALL",32.923034,-87.413517,"WGS84",0.2,179.3,0.2,"2014-07-01","2014-07-02","TALL.2014.26.CULMEL.F.A","field season","Culiseta melanura","F",4,"Frozen -80C","TALL.2014.26.CULMEL.F.A.01",,"TALL.2014.5.Culiseta melanura.Female","NEON.DOC.014049vE",0
"DE9B5900AE0B4501B42B4048C0134AF0","D08","TALL",32.923429,-87.424783,"WGS84",5754.3,106.7,39.3,"2014-07-01","2014-07-02","TALL.2014.26.AEDCAN2.F.A","field season","Aedes canadensis","F",57,"Frozen -80C","TALL.2014.26.AEDCAN2.F.A.01",,"TALL.2014.5.Aedes canadensis.Female","NEON.DOC.014049vE",0
"529722A3878643F4BC5EE40FFB7C5BF6","D08","TALL",32.973570,-87.408875,"WGS84",0.1,77.1,0.1,"2014-07-01","2014-07-02","TALL.2014.26.PSOCIL.F.A","field season","Psorophora ciliata","F",1,"Frozen -80C","TALL.2014.26.PSOCIL.F.A.01",,"TALL.2014.5.Psorophora ciliata.Female","NEON.DOC.014049vE",0
"7742DA66FA524935901B3E53FF7F3971","D08","TALL",32.923635,-87.417994,"WGS84",5601.3,103.0,43.0,"2014-07-01","2014-07-02","TALL.2014.26.PSOFER.F.A","field season","Psorophora ferox","F",4,"Frozen -80C","TALL.2014.26.PSOFER.F.A.01",,"TALL.2014.5.Psorophora ferox.Female","NEON.DOC.014049vE",0
"F1340E613FF648BCA760C8923B2BBD5A","D08","TALL",32.889789,-87.429165,"WGS84",1721.1,97.4,28.4,"2014-07-01","2014-07-02","TALL.2014.26.CULERR.F.A","field season","Culex erraticus","F",13,"Frozen -80C","TALL.2014.26.CULERR.F.A.01",,"TALL.2014.5.Culex erraticus.Female","NEON.DOC.014049vE",0
"7D3A1CD439BF4C63B4BF67F134A4BEFC","D08","TALL",32.924051,-87.414959,"WGS84",5519.2,125.0,48.0,"2014-07-01","2014-07-02","TALL.2014.26.AEDVEX.F.A","field season","Aedes vexans","F",6,"Frozen -80C","TALL.2014.26.AEDVEX.F.A.01",,"TALL.2014.5.Aedes vexans.Female","NEON.DOC.014049vE",0
"5E250DA830AC4C8D9A8042575D00EEB8","D08","TALL",32.909110,-87.442949,"WGS84",0.2,102.3,0.3,"2014-07-01","2014-07-02","TALL.2014.26.AEDALB.F.A","field season","Aedes albopictus","F",1,"Frozen -80C","TALL.2014.26.AEDALB.F.A.01",,"TALL.2014.5.Aedes albopictus.Female","NEON.DOC.014049vE",0
