"uid","domainID","siteID","plotID","nlcdClass","decimalLatitude","decimalLongitude","geodeticDatum","coordinateUncertainty","elevation","elevationUncertainty","setDateTime","collectDateTime","localSetDateTime","localCollectDateTime","identifiedDate","sampleTiming","eventID","nightOrDay","trapHours","subsampleID","scientificName","sex","individualCount","estimatedAbundance","percentCounted","individualIDList","samplingProtocolVersion","identificationReferences","sortingLaboratoryName","idLaboratoryName","trapRecordedBy","sortedBy","identifiedBy","trappingRemarks","sortingRemarks","identificationRemarks","identificationLabRemarks","testingID","archiveID","trapCompromisedQF","sampleCompromisedAtTrapping","sampleCompromisedAtSorting","sampleCompromisedAtIDLab","idqQF","taxonRangeQF","duplicatesInTrappingQF","duplicatesInSortingQF","duplicatesInIdentificationQF"
"5552F8C9F80B447B9B7EE6D0A5885FDF","D10","CPER","CPER_084","grasslandHerbaceous",40.845700,-104.764050,"WGS84",0.1,1662.5,0.1,"2014-07-01T01:40Z","2014-07-01T13:35Z","20140630.1940","20140701.0735","2014-08-13","field season","CPER.2014.26","night",12,"CPER_084.20140701.0735.S.01","Aedes nigromaculis","F",1,1,100,,"NEON.DOC.014049vE","Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.","Colorado Mosquito Control","Colorado Mosquito Control","lZbY4xW5FU4=","3Mdlhdfvdu6SJC7geZPRMQ==","M.J. Weissmann",,"tech names may not be accurate",,,,"CPER.2014.26.AEDNIG.F.A",0,"No known compromise","No known compromise","No known compromise",-1,0,0,0,0
"870B00615B4E41C5AD1FA9A41589AA4D","D10","CPER","CPER_080","grasslandHerbaceous",40.831098,-104.760543,"WGS84",0.1,1660.4,0.1,"2014-07-01T01:50Z","2014-07-01T13:50Z","20140630.1950","20140701.0750","2014-08-13","field season","CPER.2014.26","night",12,"CPER_080.20140701.0750.S.01","Aedes dorsalis","F",1,1,100,,"NEON.DOC.014049vE","Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.","Colorado Mosquito Control","Colorado Mosquito Control","lZbY4xW5FU4=","3Mdlhdfvdu6SJC7geZPRMQ==","M.J. Weissmann",,"tech names may not be accurate",,,"CPER.2014.26.AEDDOR.F.T","CPER.2014.26.AEDDOR.F.A",0,"No known compromise","No known compromise","No known compromise",-1,0,0,0,0
"FC74B978E8844870925C42EB6D7294F8","D10","CPER","CPER_080","grasslandHerbaceous",40.831098,-104.760543,"WGS84",0.1,1660.4,0.1,"2014-07-01T01:50Z","2014-07-01T13:50Z","20140630.1950","20140701.0750","2014-08-13","field season","CPER.2014.26","night",12,"CPER_080.20140701.0750.S.01","Culex tarsalis","F",1,1,100,,"NEON.DOC.014049vE","Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.","Colorado Mosquito Control","Colorado Mosquito Control","lZbY4xW5FU4=","3Mdlhdfvdu6SJC7geZPRMQ==","M.J. Weissmann",,"tech names may not be accurate",,,,"CPER.2014.26.CULTAR.F.A",0,"No known compromise","No known compromise","No known compromise",-1,0,0,0,0
"90B679BF2C2A4A6DB3260AEA7AD9F12F","D10","CPER","CPER_080","grasslandHerbaceous",40.831098,-104.760543,"WGS84",0.1,1660.4,0.1,"2014-07-01T01:50Z","2014-07-01T13:50Z","20140630.1950","20140701.0750","2014-08-13","field season","CPER.2014.26","night",12,"CPER_080.20140701.0750.S.01","Aedes nigromaculis","F",3,3,100,,"NEON.DOC.014049vE","Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.","Colorado Mosquito Control","Colorado Mosquito Control","lZbY4xW5FU4=","3Mdlhdfvdu6SJC7geZPRMQ==","M.J. Weissmann",,"tech names may not be accurate",,,,"CPER.2014.26.AEDNIG.F.A",0,"No known compromise","No known compromise","No known compromise",-1,0,0,0,0
"279D4E1339FB492C81C0A315DCC9A4DB","D10","CPER","CPER_087","grasslandHerbaceous",40.825683,-104.762650,"WGS84",0.1,1646.6,0.1,"2014-07-01T02:04Z","2014-07-01T14:04Z","20140630.2004","20140701.0804","2014-08-13","field season","CPER.2014.26","night",12,"CPER_087.20140701.0804.S.01","Aedes nigromaculis","F",4,4,100,,"NEON.DOC.014049vE","Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.","Colorado Mosquito Control","Colorado Mosquito Control","lZbY4xW5FU4=","3Mdlhdfvdu6SJC7geZPRMQ==","M.J. Weissmann",,"tech names may not be accurate",,,,"CPER.2014.26.AEDNIG.F.A",0,"No known compromise","No known compromise","No known compromise",-1,0,0,0,0
"EDBB6FD46A7E4AC39BDF4397F3846438","D10","CPER","CPER_087","grasslandHerbaceous",40.825683,-104.762650,"WGS84",0.1,1646.6,0.1,"2014-07-01T02:04Z","2014-07-01T14:04Z","20140630.2004","20140701.0804","2014-08-13","field season","CPER.2014.26","night",12,"CPER_087.20140701.0804.S.01","Culex tarsalis","F",4,4,100,,"NEON.DOC.014049vE","Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.","Colorado Mosquito Control","Colorado Mosquito Control","lZbY4xW5FU4=","3Mdlhdfvdu6SJC7geZPRMQ==","M.J. Weissmann",,"tech names may not be accurate",,,,"CPER.2014.26.CULTAR.F.A",0,"No known compromise","No known compromise","No known compromise",-1,0,0,0,0
"B3939C58DD2745B5881CBCD167EDE65C","D10","CPER","CPER_089","grasslandHerbaceous",40.812702,-104.763102,"WGS84",0.1,1639.5,0.1,"2014-07-01T02:17Z","2014-07-01T14:15Z","20140630.2017","20140701.0815","2014-08-13","field season","CPER.2014.26","night",12,"CPER_089.20140701.0815.S.01","Psorophora signipennis","F",1,1,100,"MOS.D10.000997","NEON.DOC.014049vE","Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.","Colorado Mosquito Control","Colorado Mosquito Control","lZbY4xW5FU4=","3Mdlhdfvdu6SJC7geZPRMQ==","M.J. Weissmann",,"tech names may not be accurate",,,,"CPER.2014.26.PSOSIG.F.A",0,"No known compromise","No known compromise","No known compromise",-1,0,0,0,0
"DCEB18A2FBFC45FB971A12732D8FA0FA","D10","CPER","CPER_089","grasslandHerbaceous",40.812702,-104.763102,"WGS84",0.1,1639.5,0.1,"2014-07-01T02:17Z","2014-07-01T14:15Z","20140630.2017","20140701.0815","2014-08-13","field season","CPER.2014.26","night",12,"CPER_089.20140701.0815.S.01","Culex tarsalis","F",10,10,100,,"NEON.DOC.014049vE","Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.","Colorado Mosquito Control","Colorado Mosquito Control","lZbY4xW5FU4=","3Mdlhdfvdu6SJC7geZPRMQ==","M.J. Weissmann",,"tech names may not be accurate",,,,"CPER.2014.26.CULTAR.F.A",0,"No known compromise","No known compromise","No known compromise",-1,0,0,0,0
"1B8E5C7A9A7F4A4F95B76679E9738DBD","D10","CPER","CPER_089","grasslandHerbaceous",40.812702,-104.763102,"WGS84",0.1,1639.5,0.1,"2014-07-01T02:17Z","2014-07-01T14:15Z","20140630.2017","20140701.0815","2014-08-13","field season","CPER.2014.26","night",12,"CPER_089.20140701.0815.S.01","Aedes dorsalis","F",1,1,100,,"NEON.DOC.014049vE","Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.","Colorado Mosquito Control","Colorado Mosquito Control","lZbY4xW5FU4=","3Mdlhdfvdu6SJC7geZPRMQ==","M.J. Weissmann",,"tech names may not be accurate",,,"CPER.2014.26.AEDDOR.F.T","CPER.2014.26.AEDDOR.F.A",0,"No known compromise","No known compromise","No known compromise",-1,0,0,0,0
"095831F2B5104EEBACE062F57567CF33","D10","CPER","CPER_088","grasslandHerbaceous",40.811915,-104.772255,"WGS84",0.1,1639.9,0.1,"2014-07-01T02:26Z","2014-07-01T14:25Z","20140630.2026","20140701.0825","2014-08-13","field season","CPER.2014.26","night",12,"CPER_088.20140701.0825.S.01","Aedes dorsalis","F",3,3,100,,"NEON.DOC.014049vE","Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.","Colorado Mosquito Control","Colorado Mosquito Control","lZbY4xW5FU4=","3Mdlhdfvdu6SJC7geZPRMQ==","M.J. Weissmann",,"tech names may not be accurate",,,"CPER.2014.26.AEDDOR.F.T","CPER.2014.26.AEDDOR.F.A",0,"No known compromise","No known compromise","No known compromise",-1,0,0,0,0
"20120B870846478FA3BCFE1A23C9D1D0","D10","CPER","CPER_088","grasslandHerbaceous",40.811915,-104.772255,"WGS84",0.1,1639.9,0.1,"2014-07-01T02:26Z","2014-07-01T14:25Z","20140630.2026","20140701.0825","2014-08-13","field season","CPER.2014.26","night",12,"CPER_088.20140701.0825.S.01","Culiseta inornata","F",1,1,100,,"NEON.DOC.014049vE","Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.","Colorado Mosquito Control","Colorado Mosquito Control","lZbY4xW5FU4=","3Mdlhdfvdu6SJC7geZPRMQ==","M.J. Weissmann",,"tech names may not be accurate",,,,"CPER.2014.26.CULINO.F.A",0,"No known compromise","No known compromise","No known compromise",-1,0,0,0,0
"120DB07DCC9D46AAB3FA5F4FF752D79A","D10","CPER","CPER_088","grasslandHerbaceous",40.811915,-104.772255,"WGS84",0.1,1639.9,0.1,"2014-07-01T02:26Z","2014-07-01T14:25Z","20140630.2026","20140701.0825","2014-08-13","field season","CPER.2014.26","night",12,"CPER_088.20140701.0825.S.01","Culex tarsalis","F",4,4,100,"MOS.D10.000987","NEON.DOC.014049vE","Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.","Colorado Mosquito Control","Colorado Mosquito Control","lZbY4xW5FU4=","3Mdlhdfvdu6SJC7geZPRMQ==","M.J. Weissmann",,"tech names may not be accurate",,,,"CPER.2014.26.CULTAR.F.A",0,"No known compromise","No known compromise","No known compromise",-1,0,0,0,0
"DB4A029D717E4B7FB0BDD33C92F1FCD0","D10","CPER","CPER_088","grasslandHerbaceous",40.811915,-104.772255,"WGS84",0.1,1639.9,0.1,"2014-07-01T02:26Z","2014-07-01T14:25Z","20140630.2026","20140701.0825","2014-08-13","field season","CPER.2014.26","night",12,"CPER_088.20140701.0825.S.01","Aedes nigromaculis","F",4,4,100,,"NEON.DOC.014049vE","Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.","Colorado Mosquito Control","Colorado Mosquito Control","lZbY4xW5FU4=","3Mdlhdfvdu6SJC7geZPRMQ==","M.J. Weissmann",,"tech names may not be accurate",,,,"CPER.2014.26.AEDNIG.F.A",0,"No known compromise","No known compromise","No known compromise",-1,0,0,0,0
"7EB7CA77D0FC46F6B80A8FF891430EB0","D10","CPER","CPER_078","grasslandHerbaceous",40.834431,-104.690811,"WGS84",0.1,1624.8,0.1,"2014-07-01T12:28Z","2014-07-01T23:00Z","20140701.0628","20140701.1700","2014-08-13","field season","CPER.2014.26","day",10.5,"CPER_078.20140701.1700.S.01","Aedes dorsalis","F",1,1,100,,"NEON.DOC.014049vE","Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.","Colorado Mosquito Control","Colorado Mosquito Control","lZbY4xW5FU4=","3Mdlhdfvdu6SJC7geZPRMQ==","M.J. Weissmann",,"tech names may not be accurate",,,"CPER.2014.26.AEDDOR.F.T","CPER.2014.26.AEDDOR.F.A",0,"No known compromise","No known compromise","No known compromise",-1,0,0,0,0
"6B11FB00615742F18ABC01AE91EE0BB4","D10","CPER","CPER_083","grasslandHerbaceous",40.840911,-104.687576,"WGS84",0.1,1634.2,0.1,"2014-07-01T12:33Z","2014-07-01T23:18Z","20140701.0633","20140701.1718","2014-08-13","field season","CPER.2014.26","day",11,"CPER_083.20140701.1718.S.01","Aedes nigromaculis","F",1,1,100,,"NEON.DOC.014049vE","Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.","Colorado Mosquito Control","Colorado Mosquito Control","lZbY4xW5FU4=","3Mdlhdfvdu6SJC7geZPRMQ==","M.J. Weissmann",,"tech names may not be accurate",,,,"CPER.2014.26.AEDNIG.F.A",0,"No known compromise","No known compromise","No known compromise",-1,0,0,0,0
"B003E2C193C4465F822534EFA7A891F1","D10","CPER","CPER_078","grasslandHerbaceous",40.834431,-104.690811,"WGS84",0.1,1624.8,0.1,"2014-07-01T23:00Z","2014-07-02T12:52Z","20140701.1700","20140702.0652","2014-08-13","field season","CPER.2014.26","night",14,"CPER_078.20140702.0652.S.01","Aedes dorsalis","F",1,1,100,,"NEON.DOC.014049vE","Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.","Colorado Mosquito Control","Colorado Mosquito Control","lZbY4xW5FU4=","3Mdlhdfvdu6SJC7geZPRMQ==","M.J. Weissmann",,"tech names may not be accurate",,,"CPER.2014.26.AEDDOR.F.T","CPER.2014.26.AEDDOR.F.A",0,"No known compromise","No known compromise","No known compromise",-1,0,0,0,0
"03B45B255BD24F0A9670C9661E76D79B","D10","CPER","CPER_078","grasslandHerbaceous",40.834431,-104.690811,"WGS84",0.1,1624.8,0.1,"2014-07-01T23:00Z","2014-07-02T12:52Z","20140701.1700","20140702.0652","2014-08-13","field season","CPER.2014.26","night",14,"CPER_078.20140702.0652.S.01","Culex tarsalis","F",1,1,100,,"NEON.DOC.014049vE","Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.","Colorado Mosquito Control","Colorado Mosquito Control","lZbY4xW5FU4=","3Mdlhdfvdu6SJC7geZPRMQ==","M.J. Weissmann",,"tech names may not be accurate",,,,"CPER.2014.26.CULTAR.F.A",0,"No known compromise","No known compromise","No known compromise",-1,0,0,0,0
"725B565B7818495180F48664276B7C51","D10","CPER","CPER_083","grasslandHerbaceous",40.840911,-104.687576,"WGS84",0.1,1634.2,0.1,"2014-07-01T23:18Z","2014-07-02T12:59Z","20140701.1718","20140702.0659","2014-08-13","field season","CPER.2014.26","night",13.5,"CPER_083.20140702.0659.S.01","Aedes dorsalis","F",1,1,100,,"NEON.DOC.014049vE","Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.","Colorado Mosquito Control","Colorado Mosquito Control","lZbY4xW5FU4=","3Mdlhdfvdu6SJC7geZPRMQ==","M.J. Weissmann",,"tech names may not be accurate",,,"CPER.2014.26.AEDDOR.F.T","CPER.2014.26.AEDDOR.F.A",0,"No known compromise","No known compromise","No known compromise",-1,0,0,0,0
"32C47BBCDF8F46D39EC1D6AA7D3CC954","D10","CPER","CPER_083","grasslandHerbaceous",40.840911,-104.687576,"WGS84",0.1,1634.2,0.1,"2014-07-01T23:18Z","2014-07-02T12:59Z","20140701.1718","20140702.0659","2014-08-13","field season","CPER.2014.26","night",13.5,"CPER_083.20140702.0659.S.01","Culex tarsalis","F",1,1,100,"MOS.D10.000988","NEON.DOC.014049vE","Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.","Colorado Mosquito Control","Colorado Mosquito Control","lZbY4xW5FU4=","3Mdlhdfvdu6SJC7geZPRMQ==","M.J. Weissmann",,"tech names may not be accurate",,,,"CPER.2014.26.CULTAR.F.A",0,"No known compromise","No known compromise","No known compromise",-1,0,0,0,0
"F723AF278B744BC88852E4AC9C8EC6AE","D10","CPER","CPER_083","grasslandHerbaceous",40.840911,-104.687576,"WGS84",0.1,1634.2,0.1,"2014-07-01T23:18Z","2014-07-02T12:59Z","20140701.1718","20140702.0659","2014-08-13","field season","CPER.2014.26","night",13.5,"CPER_083.20140702.0659.S.01","Psorophora signipennis","F",1,1,100,"MOS.D10.000998","NEON.DOC.014049vE","Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.","Colorado Mosquito Control","Colorado Mosquito Control","lZbY4xW5FU4=","3Mdlhdfvdu6SJC7geZPRMQ==","M.J. Weissmann",,"tech names may not be accurate",,,,"CPER.2014.26.PSOSIG.F.A",0,"No known compromise","No known compromise","No known compromise",-1,0,0,0,0
"679ADB7FD73C46AF8DEF3BFF5E0B3941","D10","CPER","CPER_090","grasslandHerbaceous",40.855550,-104.714539,"WGS84",0.1,1661.1,0.1,"2014-07-01T23:54Z","2014-07-02T13:35Z","20140701.1754","20140702.0735","2014-08-13","field season","CPER.2014.26","night",13.5,"CPER_090.20140702.0735.S.01","Aedes nigromaculis","F",1,1,100,,"NEON.DOC.014049vE","Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.","Colorado Mosquito Control","Colorado Mosquito Control","lZbY4xW5FU4=","3Mdlhdfvdu6SJC7geZPRMQ==","M.J. Weissmann",,"tech names may not be accurate",,,,"CPER.2014.26.AEDNIG.F.A",0,"No known compromise","No known compromise","No known compromise",-1,0,0,0,0
"0A5EAD635DB04885BEC4B1606C9AF7F8","D10","CPER","CPER_086","grasslandHerbaceous",40.847775,-104.725614,"WGS84",0.1,1650.8,0.1,"2014-07-02T00:09Z","2014-07-02T13:40Z","20140701.1809","20140702.0740","2014-08-13","field season","CPER.2014.26","night",13.5,"CPER_086.20140702.0740.S.01","Culex tarsalis","F",1,1,100,"MOS.D10.000989","NEON.DOC.014049vE","Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.","Colorado Mosquito Control","Colorado Mosquito Control","lZbY4xW5FU4=","3Mdlhdfvdu6SJC7geZPRMQ==","M.J. Weissmann",,"tech names may not be accurate",,,,"CPER.2014.26.CULTAR.F.A",0,"No known compromise","No known compromise","No known compromise",-1,0,0,0,0
"347745B1FAE44434BA1CD4494ADD2F1F","D10","CPER","CPER_084","grasslandHerbaceous",40.845700,-104.764050,"WGS84",0.1,1662.5,0.1,"2014-07-01T23:54Z","2014-07-02T13:50Z","20140701.1754","20140702.0750","2014-08-13","field season","CPER.2014.26","night",14,"CPER_084.20140702.0750.S.01","Culex tarsalis","F",3,3,100,,"NEON.DOC.014049vE","Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.","Colorado Mosquito Control","Colorado Mosquito Control","lZbY4xW5FU4=","3Mdlhdfvdu6SJC7geZPRMQ==","M.J. Weissmann",,"tech names may not be accurate",,,,"CPER.2014.26.CULTAR.F.A",0,"No known compromise","No known compromise","No known compromise",-1,0,0,0,0
"AB2E77695C7C4B7480174D1E4D56F465","D10","CPER","CPER_084","grasslandHerbaceous",40.845700,-104.764050,"WGS84",0.1,1662.5,0.1,"2014-07-01T23:54Z","2014-07-02T13:50Z","20140701.1754","20140702.0750","2014-08-13","field season","CPER.2014.26","night",14,"CPER_084.20140702.0750.S.01","Aedes dorsalis","F",11,11,100,,"NEON.DOC.014049vE","Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.","Colorado Mosquito Control","Colorado Mosquito Control","lZbY4xW5FU4=","3Mdlhdfvdu6SJC7geZPRMQ==","M.J. Weissmann",,"tech names may not be accurate",,,"CPER.2014.26.AEDDOR.F.T","CPER.2014.26.AEDDOR.F.A",0,"No known compromise","No known compromise","No known compromise",-1,0,0,0,0
"E47D6865F44E49B58EA32640CB96F51A","D10","CPER","CPER_084","grasslandHerbaceous",40.845700,-104.764050,"WGS84",0.1,1662.5,0.1,"2014-07-01T23:54Z","2014-07-02T13:50Z","20140701.1754","20140702.0750","2014-08-13","field season","CPER.2014.26","night",14,"CPER_084.20140702.0750.S.01","Aedes nigromaculis","F",2,2,100,,"NEON.DOC.014049vE","Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.","Colorado Mosquito Control","Colorado Mosquito Control","lZbY4xW5FU4=","3Mdlhdfvdu6SJC7geZPRMQ==","M.J. Weissmann",,"tech names may not be accurate",,,,"CPER.2014.26.AEDNIG.F.A",0,"No known compromise","No known compromise","No known compromise",-1,0,0,0,0
"DFA0DD95C0344E40AFFCF7B2DD284778","D10","CPER","CPER_087","grasslandHerbaceous",40.825683,-104.762650,"WGS84",0.1,1646.6,0.1,"2014-07-01T23:27Z","2014-07-02T14:20Z","20140701.1727","20140702.0820","2014-08-13","field season","CPER.2014.26","night",15,"CPER_087.20140702.0820.S.01","Aedes nigromaculis","F",1,1,100,,"NEON.DOC.014049vE","Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.","Colorado Mosquito Control","Colorado Mosquito Control","lZbY4xW5FU4=","3Mdlhdfvdu6SJC7geZPRMQ==","M.J. Weissmann",,"tech names may not be accurate",,,,"CPER.2014.26.AEDNIG.F.A",0,"No known compromise","No known compromise","No known compromise",-1,0,0,0,0
"BD120D599F4A4900B424846B95F19290","D10","CPER","CPER_087","grasslandHerbaceous",40.825683,-104.762650,"WGS84",0.1,1646.6,0.1,"2014-07-01T23:27Z","2014-07-02T14:20Z","20140701.1727","20140702.0820","2014-08-13","field season","CPER.2014.26","night",15,"CPER_087.20140702.0820.S.01","Culex tarsalis","F",4,4,100,,"NEON.DOC.014049vE","Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.","Colorado Mosquito Control","Colorado Mosquito Control","lZbY4xW5FU4=","3Mdlhdfvdu6SJC7geZPRMQ==","M.J. Weissmann",,"tech names may not be accurate",,,,"CPER.2014.26.CULTAR.F.A",0,"No known compromise","No known compromise","No known compromise",-1,0,0,0,0
"9862B554C6AF445CBAC537C3577BA74F","D10","CPER","CPER_089","grasslandHerbaceous",40.812702,-104.763102,"WGS84",0.1,1639.5,0.1,"2014-07-01T23:10Z","2014-07-02T14:37Z","20140701.1710","20140702.0837","2014-08-13","field season","CPER.2014.26","night",15.5,"CPER_089.20140702.0837.S.01","Culex tarsalis","F",6,6,100,,"NEON.DOC.014049vE","Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.","Colorado Mosquito Control","Colorado Mosquito Control","lZbY4xW5FU4=","3Mdlhdfvdu6SJC7geZPRMQ==","M.J. Weissmann","large spider above fan with web","tech names may not be accurate",,,,"CPER.2014.26.CULTAR.F.A",0,"No known compromise","No known compromise","No known compromise",-1,0,0,0,0
"01939C2FDD4745A3A73C2D30F35C11BE","D10","CPER","CPER_089","grasslandHerbaceous",40.812702,-104.763102,"WGS84",0.1,1639.5,0.1,"2014-07-01T23:10Z","2014-07-02T14:37Z","20140701.1710","20140702.0837","2014-08-13","field season","CPER.2014.26","night",15.5,"CPER_089.20140702.0837.S.01","Aedes dorsalis","F",3,3,100,,"NEON.DOC.014049vE","Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.","Colorado Mosquito Control","Colorado Mosquito Control","lZbY4xW5FU4=","3Mdlhdfvdu6SJC7geZPRMQ==","M.J. Weissmann","large spider above fan with web","tech names may not be accurate",,,"CPER.2014.26.AEDDOR.F.T","CPER.2014.26.AEDDOR.F.A",0,"No known compromise","No known compromise","No known compromise",-1,0,0,0,0
"09AAA01A3F59440F96B42AAF16B85E01","D10","CPER","CPER_088","grasslandHerbaceous",40.811915,-104.772255,"WGS84",0.1,1639.9,0.1,"2014-07-01T23:06Z","2014-07-02T14:43Z","20140701.1706","20140702.0843","2014-08-13","field season","CPER.2014.26","night",15.5,"CPER_088.20140702.0843.S.01","Culiseta inornata","F",1,1,100,,"NEON.DOC.014049vE","Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.","Colorado Mosquito Control","Colorado Mosquito Control","lZbY4xW5FU4=","3Mdlhdfvdu6SJC7geZPRMQ==","M.J. Weissmann",,"tech names may not be accurate",,,,"CPER.2014.26.CULINO.F.A",0,"No known compromise","No known compromise","No known compromise",-1,0,0,0,0
"6852C49ACEB64A9D8EC7950DA13AF9A7","D10","CPER","CPER_088","grasslandHerbaceous",40.811915,-104.772255,"WGS84",0.1,1639.9,0.1,"2014-07-01T23:06Z","2014-07-02T14:43Z","20140701.1706","20140702.0843","2014-08-13","field season","CPER.2014.26","night",15.5,"CPER_088.20140702.0843.S.01","Culex tarsalis","F",6,6,100,,"NEON.DOC.014049vE","Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.","Colorado Mosquito Control","Colorado Mosquito Control","lZbY4xW5FU4=","3Mdlhdfvdu6SJC7geZPRMQ==","M.J. Weissmann",,"tech names may not be accurate",,,,"CPER.2014.26.CULTAR.F.A",0,"No known compromise","No known compromise","No known compromise",-1,0,0,0,0
"8DBDA563969F4790AE709515D6F87B80","D10","CPER","CPER_088","grasslandHerbaceous",40.811915,-104.772255,"WGS84",0.1,1639.9,0.1,"2014-07-01T23:06Z","2014-07-02T14:43Z","20140701.1706","20140702.0843","2014-08-13","field season","CPER.2014.26","night",15.5,"CPER_088.20140702.0843.S.01","Aedes dorsalis","F",1,1,100,,"NEON.DOC.014049vE","Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.","Colorado Mosquito Control","Colorado Mosquito Control","lZbY4xW5FU4=","3Mdlhdfvdu6SJC7geZPRMQ==","M.J. Weissmann",,"tech names may not be accurate",,,"CPER.2014.26.AEDDOR.F.T","CPER.2014.26.AEDDOR.F.A",0,"No known compromise","No known compromise","No known compromise",-1,0,0,0,0
"FAC11087753543C69573F6B18BC8B60A","D10","CPER","CPER_088","grasslandHerbaceous",40.811915,-104.772255,"WGS84",0.1,1639.9,0.1,"2014-07-01T23:06Z","2014-07-02T14:43Z","20140701.1706","20140702.0843","2014-08-13","field season","CPER.2014.26","night",15.5,"CPER_088.20140702.0843.S.01","Aedes nigromaculis","F",6,6,100,,"NEON.DOC.014049vE","Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.","Colorado Mosquito Control","Colorado Mosquito Control","lZbY4xW5FU4=","3Mdlhdfvdu6SJC7geZPRMQ==","M.J. Weissmann",,"tech names may not be accurate",,,,"CPER.2014.26.AEDNIG.F.A",0,"No known compromise","No known compromise","No known compromise",-1,0,0,0,0
