"uid","domainID","siteID","plotID","nlcdClass","decimalLatitude","decimalLongitude","geodeticDatum","coordinateUncertainty","elevation","elevationUncertainty","setDateTime","collectDateTime","localSetDateTime","localCollectDateTime","sampleTiming","eventID","nightOrDay","trapHours","sampleID","targetTaxaPresent","samplingProtocolVersion","trapRecordedBy","trappingRemarks","trapCompromisedQF","sampleCompromisedAtTrapping","sampleLostQF","duplicatesInTrappingQF"
"71C74D6D102F4C1EBB028B3BBED63DCA","D10","CPER","CPER_078","grasslandHerbaceous",40.834431,-104.690811,"WGS84",0.1,1624.8,0.1,"2014-07-15T12:51Z","2014-07-15T23:11Z","20140715.0651","20140715.1711","field season","CPER.2014.28","day",10.5,"CPER_078.20140715.1711","Y","NEON.DOC.014049vE","YQGD7F95APlSZQiom3piaw==",,0,"No known compromise",0,0
"133EF144BF22420EA8BF85A248B7F9C9","D10","CPER","CPER_083","grasslandHerbaceous",40.840911,-104.687576,"WGS84",0.1,1634.2,0.1,"2014-07-15T13:03Z","2014-07-15T23:22Z","20140715.0703","20140715.1722","field season","CPER.2014.28","day",10.5,,"N","NEON.DOC.014049vE","YQGD7F95APlSZQiom3piaw==","Cable covering (outer) cracked-functional. into affecting internal wiring",0,"No known compromise",-1,0
"C80E11286A3D460B8EF755B445B9B0C0","D10","CPER","CPER_082","grasslandHerbaceous",40.854510,-104.688209,"WGS84",0.1,1640.8,0.1,"2014-07-15T13:17Z","2014-07-15T23:33Z","20140715.0717","20140715.1733","field season","CPER.2014.28","day",10.5,,"N","NEON.DOC.014049vE","YQGD7F95APlSZQiom3piaw==",,0,"No known compromise",-1,0
"1CDBAE00799749099C7AB1AE7D4F26B5","D10","CPER","CPER_090","grasslandHerbaceous",40.855550,-104.714539,"WGS84",0.1,1661.1,0.1,"2014-07-15T13:36Z","2014-07-15T23:48Z","20140715.0736","20140715.1748","field season","CPER.2014.28","day",10.0,"CPER_090.20140715.1748","Y","NEON.DOC.014049vE","YQGD7F95APlSZQiom3piaw==",,0,"No known compromise",0,0
"19F7C13B300941389CA6862D622813C8","D10","CPER","CPER_086","grasslandHerbaceous",40.847775,-104.725614,"WGS84",0.1,1650.8,0.1,"2014-07-15T13:50Z","2014-07-16T00:00Z","20140715.0750","20140715.1800","field season","CPER.2014.28","day",10.0,,"N","NEON.DOC.014049vE","YQGD7F95APlSZQiom3piaw==",,0,"No known compromise",-1,0
"BEC2D672AF8546CD94D7178D23EA453F","D10","CPER","CPER_084","grasslandHerbaceous",40.845700,-104.764050,"WGS84",0.1,1662.5,0.1,"2014-07-15T14:06Z","2014-07-16T00:15Z","20140715.0806","20140715.1815","field season","CPER.2014.28","day",10.0,"CPER_084.20140715.1815","Y","NEON.DOC.014049vE","YQGD7F95APlSZQiom3piaw==",,0,"No known compromise",0,0
"BA4051B9DA1648CFA1F1084AFF1B8FBB","D10","CPER","CPER_080","grasslandHerbaceous",40.831098,-104.760543,"WGS84",0.1,1660.4,0.1,"2014-07-15T14:19Z","2014-07-16T00:25Z","20140715.0819","20140715.1825","field season","CPER.2014.28","day",10.0,,"N","NEON.DOC.014049vE","YQGD7F95APlSZQiom3piaw==",,0,"No known compromise",-1,0
"E5ABD946635744BCABBBCAE9429C9F87","D10","CPER","CPER_087","grasslandHerbaceous",40.825683,-104.762650,"WGS84",0.1,1646.6,0.1,"2014-07-15T14:39Z","2014-07-16T00:45Z","20140715.0839","20140715.1845","field season","CPER.2014.28","day",10.0,"CPER_087.20140715.1845","Y","NEON.DOC.014049vE","YQGD7F95APlSZQiom3piaw==",,0,"No known compromise",0,0
"53BA134B51FB4312AC35B8A0A30E9509","D10","CPER","CPER_089","grasslandHerbaceous",40.812702,-104.763102,"WGS84",0.1,1639.5,0.1,"2014-07-15T14:52Z","2014-07-16T00:55Z","20140715.0852","20140715.1855","field season","CPER.2014.28","day",10.0,"CPER_089.20140715.1855","Y","NEON.DOC.014049vE","YQGD7F95APlSZQiom3piaw==",,0,"No known compromise",1,0
"32083B24C92342CA86E9D06709CB1042","D10","CPER","CPER_088","grasslandHerbaceous",40.811915,-104.772255,"WGS84",0.1,1639.9,0.1,"2014-07-15T14:58Z","2014-07-16T01:04Z","20140715.0858","20140715.1904","field season","CPER.2014.28","day",10.0,"CPER_088.20140715.1904","Y","NEON.DOC.014049vE","YQGD7F95APlSZQiom3piaw==",,0,"No known compromise",0,0
"1D8898B9A2B04733BDE2CF28072701B8","D10","CPER","CPER_078","grasslandHerbaceous",40.834431,-104.690811,"WGS84",0.1,1624.8,0.1,"2014-07-15T23:11Z","2014-07-16T12:20Z","20140715.1711","20140716.0620","field season","CPER.2014.28","night",13.0,"CPER_078.20140716.0620","Y","NEON.DOC.014049vE","YQGD7F95APlSZQiom3piaw==",,0,"No known compromise",0,0
"39B98FE157DC43259C841AB7AF81A05B","D10","CPER","CPER_083","grasslandHerbaceous",40.840911,-104.687576,"WGS84",0.1,1634.2,0.1,"2014-07-15T23:22Z","2014-07-16T12:31Z","20140715.1722","20140716.0631","field season","CPER.2014.28","night",13.0,"CPER_083.20140716.0631","Y","NEON.DOC.014049vE","YQGD7F95APlSZQiom3piaw==","Cable covering (outer) cracked-functional. into affecting internal wiring|catchCupStatus may not be accurate",1,"No known compromise",0,0
"8E3A202898024BC3A51249EF357DCBE4","D10","CPER","CPER_082","grasslandHerbaceous",40.854510,-104.688209,"WGS84",0.1,1640.8,0.1,"2014-07-15T23:33Z","2014-07-16T12:40Z","20140715.1733","20140716.0640","field season","CPER.2014.28","night",13.0,"CPER_082.20140716.0640","Y","NEON.DOC.014049vE","YQGD7F95APlSZQiom3piaw==",,0,"No known compromise",0,0
"1D9C075B5B8A490CB1D7F93C1B978D6F","D10","CPER","CPER_090","grasslandHerbaceous",40.855550,-104.714539,"WGS84",0.1,1661.1,0.1,"2014-07-15T23:48Z","2014-07-16T12:52Z","20140715.1748","20140716.0652","field season","CPER.2014.28","night",13.0,"CPER_090.20140716.0652","Y","NEON.DOC.014049vE","YQGD7F95APlSZQiom3piaw==",,0,"No known compromise",0,0
"1179B93219414B63A0CF56FBE64074C7","D10","CPER","CPER_086","grasslandHerbaceous",40.847775,-104.725614,"WGS84",0.1,1650.8,0.1,"2014-07-16T00:00Z","2014-07-16T13:01Z","20140715.1800","20140716.0701","field season","CPER.2014.28","night",13.0,"CPER_086.20140716.0701","Y","NEON.DOC.014049vE","YQGD7F95APlSZQiom3piaw==",,0,"No known compromise",0,0
"6855C0287ED449668FB39C8DC1C623FD","D10","CPER","CPER_084","grasslandHerbaceous",40.845700,-104.764050,"WGS84",0.1,1662.5,0.1,"2014-07-16T00:15Z","2014-07-16T13:13Z","20140715.1815","20140716.0713","field season","CPER.2014.28","night",13.0,"CPER_084.20140716.0713","Y","NEON.DOC.014049vE","YQGD7F95APlSZQiom3piaw==",,0,"No known compromise",0,0
"7801868A22144A5883FADDF86C54EFCE","D10","CPER","CPER_080","grasslandHerbaceous",40.831098,-104.760543,"WGS84",0.1,1660.4,0.1,"2014-07-16T00:25Z","2014-07-16T13:22Z","20140715.1825","20140716.0722","field season","CPER.2014.28","night",13.0,"CPER_080.20140716.0722","Y","NEON.DOC.014049vE","YQGD7F95APlSZQiom3piaw==",,0,"No known compromise",0,0
"9F95ED8E8DC24FD2AA137E11434EA5CA","D10","CPER","CPER_087","grasslandHerbaceous",40.825683,-104.762650,"WGS84",0.1,1646.6,0.1,"2014-07-16T00:45Z","2014-07-16T13:30Z","20140715.1845","20140716.0730","field season","CPER.2014.28","night",13.0,"CPER_087.20140716.0730","Y","NEON.DOC.014049vE","YQGD7F95APlSZQiom3piaw==",,0,"No known compromise",0,0
"50F7EADE2C544D988615A98A08EF7EB7","D10","CPER","CPER_089","grasslandHerbaceous",40.812702,-104.763102,"WGS84",0.1,1639.5,0.1,"2014-07-16T00:55Z","2014-07-16T13:39Z","20140715.1855","20140716.0739","field season","CPER.2014.28","night",12.5,"CPER_089.20140716.0739","Y","NEON.DOC.014049vE","YQGD7F95APlSZQiom3piaw==",,0,"No known compromise",0,0
"C86977B88BDB4B11A2AFFCD7B189D315","D10","CPER","CPER_088","grasslandHerbaceous",40.811915,-104.772255,"WGS84",0.1,1639.9,0.1,"2014-07-16T01:04Z","2014-07-16T13:43Z","20140715.1904","20140716.0743","field season","CPER.2014.28","night",12.5,"CPER_088.20140716.0743","Y","NEON.DOC.014049vE","YQGD7F95APlSZQiom3piaw==",,0,"No known compromise",0,0
"0F7D82EDAC0745B2AC00A6C8E41D7AAB","D10","CPER","CPER_078","grasslandHerbaceous",40.834431,-104.690811,"WGS84",0.1,1624.8,0.1,"2014-07-28T23:53Z","2014-07-29T12:34Z","20140728.1753","20140729.0634","field season","CPER.2014.30","night",12.5,"CPER_078.20140729.0634","Y","NEON.DOC.014049vE","lZbY4xW5FU4=",,0,"No known compromise",0,0
"9ED6A9ABDBC9409198443B4739BEAA1C","D10","CPER","CPER_083","grasslandHerbaceous",40.840911,-104.687576,"WGS84",0.1,1634.2,0.1,"2014-07-29T00:06Z","2014-07-29T12:44Z","20140728.1806","20140729.0644","field season","CPER.2014.30","night",12.5,"CPER_083.20140729.0644","Y","NEON.DOC.014049vE","lZbY4xW5FU4=",,0,"No known compromise",0,0
"4C1BA6C07C0B4AF6BE7F096DC0ED017E","D10","CPER","CPER_082","grasslandHerbaceous",40.854510,-104.688209,"WGS84",0.1,1640.8,0.1,"2014-07-29T00:17Z","2014-07-29T12:57Z","20140728.1817","20140729.0657","field season","CPER.2014.30","night",12.5,"CPER_082.20140729.0657","Y","NEON.DOC.014049vE","lZbY4xW5FU4=",,0,"No known compromise",0,0
"8C2AFB40CC4B4F2AA87098473BA3F775","D10","CPER","CPER_090","grasslandHerbaceous",40.855550,-104.714539,"WGS84",0.1,1661.1,0.1,"2014-07-29T00:30Z","2014-07-29T13:15Z","20140728.1830","20140729.0715","field season","CPER.2014.30","night",13.0,"CPER_090.20140729.0715","Y","NEON.DOC.014049vE","lZbY4xW5FU4=",,0,"No known compromise",0,0
"95175098A5E640ADA9819B85B87FD875","D10","CPER","CPER_086","grasslandHerbaceous",40.847775,-104.725614,"WGS84",0.1,1650.8,0.1,"2014-07-29T00:43Z","2014-07-29T13:25Z","20140728.1843","20140729.0725","field season","CPER.2014.30","night",12.5,"CPER_086.20140729.0725","Y","NEON.DOC.014049vE","lZbY4xW5FU4=",,0,"No known compromise",0,0
"5BCF39EC80584866A367F965EF4CE1A4","D10","CPER","CPER_084","grasslandHerbaceous",40.845700,-104.764050,"WGS84",0.1,1662.5,0.1,"2014-07-29T00:56Z","2014-07-29T13:40Z","20140728.1856","20140729.0740","field season","CPER.2014.30","night",12.5,"CPER_084.20140729.0740","Y","NEON.DOC.014049vE","lZbY4xW5FU4=",,0,"No known compromise",0,0
"3B66C4684E2E4C82BF8FC977ED7046EE","D10","CPER","CPER_080","grasslandHerbaceous",40.831098,-104.760543,"WGS84",0.1,1660.4,0.1,"2014-07-29T01:06Z","2014-07-29T13:52Z","20140728.1906","20140729.0752","field season","CPER.2014.30","night",13.0,"CPER_080.20140729.0752","Y","NEON.DOC.014049vE","lZbY4xW5FU4=",,0,"No known compromise",0,0
"17D832D016F245E381EF2CA91E84D252","D10","CPER","CPER_087","grasslandHerbaceous",40.825683,-104.762650,"WGS84",0.1,1646.6,0.1,"2014-07-29T01:12Z","2014-07-29T14:01Z","20140728.1912","20140729.0801","field season","CPER.2014.30","night",13.0,"CPER_087.20140729.0801","Y","NEON.DOC.014049vE","lZbY4xW5FU4=",,0,"No known compromise",0,0
"6DFAAAA330654747916037FACAA9C314","D10","CPER","CPER_089","grasslandHerbaceous",40.812702,-104.763102,"WGS84",0.1,1639.5,0.1,"2014-07-28T20:18Z","2014-07-29T14:14Z","20140728.1418","20140729.0814","field season","CPER.2014.30","night",18.0,"CPER_089.20140729.0814","Y","NEON.DOC.014049vE","lZbY4xW5FU4=",,0,"No known compromise",0,0
"1653F98334304A24BAEB2B2246DA0093","D10","CPER","CPER_088","grasslandHerbaceous",40.811915,-104.772255,"WGS84",0.1,1639.9,0.1,"2014-07-29T01:30Z","2014-07-29T14:20Z","20140728.1930","20140729.0820","field season","CPER.2014.30","night",13.0,"CPER_088.20140729.0820","Y","NEON.DOC.014049vE","lZbY4xW5FU4=",,0,"No known compromise",0,0
"E768E0EC5B5D45AD87362DCE5EEA57BD","D10","CPER","CPER_078","grasslandHerbaceous",40.834431,-104.690811,"WGS84",0.1,1624.8,0.1,"2014-07-29T12:34Z","2014-07-29T23:35Z","20140729.0634","20140729.1735","field season","CPER.2014.30","day",11.0,,"N","NEON.DOC.014049vE","lZbY4xW5FU4=",,0,"No known compromise",-1,0
"14B9D373E6B24CDE8400B7EFFC5C819D","D10","CPER","CPER_083","grasslandHerbaceous",40.840911,-104.687576,"WGS84",0.1,1634.2,0.1,"2014-07-29T12:44Z","2014-07-29T23:50Z","20140729.0644","20140729.1750","field season","CPER.2014.30","day",11.0,"CPER_083.20140729.1750","Y","NEON.DOC.014049vE","lZbY4xW5FU4=",,0,"No known compromise",0,0
"0BB16C38CE704A6BA2F6AE39D9F50DD4","D10","CPER","CPER_082","grasslandHerbaceous",40.854510,-104.688209,"WGS84",0.1,1640.8,0.1,"2014-07-29T12:57Z","2014-07-29T23:59Z","20140729.0657","20140729.1759","field season","CPER.2014.30","day",11.0,,"N","NEON.DOC.014049vE","lZbY4xW5FU4=",,0,"No known compromise",-1,0
"D2C14891F95446DC9F5A507AEAF07E69","D10","CPER","CPER_090","grasslandHerbaceous",40.855550,-104.714539,"WGS84",0.1,1661.1,0.1,"2014-07-29T13:15Z","2014-07-30T00:12Z","20140729.0715","20140729.1812","field season","CPER.2014.30","day",11.0,,"N","NEON.DOC.014049vE","lZbY4xW5FU4=",,0,"No known compromise",-1,0
"D7CC02D71D764C9F9ABC87D5E5DF804E","D10","CPER","CPER_086","grasslandHerbaceous",40.847775,-104.725614,"WGS84",0.1,1650.8,0.1,"2014-07-29T13:25Z","2014-07-30T00:29Z","20140729.0725","20140729.1829","field season","CPER.2014.30","day",11.0,,"N","NEON.DOC.014049vE","lZbY4xW5FU4=",,0,"No known compromise",-1,0
"50826D2DD97540039A1A583B5EC03E67","D10","CPER","CPER_084","grasslandHerbaceous",40.845700,-104.764050,"WGS84",0.1,1662.5,0.1,"2014-07-29T13:40Z","2014-07-30T00:48Z","20140729.0740","20140729.1848","field season","CPER.2014.30","day",11.0,,"N","NEON.DOC.014049vE","lZbY4xW5FU4=",,0,"No known compromise",-1,0
"72032D1A8B634D1CA99B75D67B34D4CB","D10","CPER","CPER_080","grasslandHerbaceous",40.831098,-104.760543,"WGS84",0.1,1660.4,0.1,"2014-07-29T13:52Z","2014-07-30T01:00Z","20140729.0752","20140729.1900","field season","CPER.2014.30","day",11.0,"CPER_080.20140729.1900","Y","NEON.DOC.014049vE","lZbY4xW5FU4=",,0,"No known compromise",0,0
"3849952B67184E1D8320D13DC1CAC891","D10","CPER","CPER_087","grasslandHerbaceous",40.825683,-104.762650,"WGS84",0.1,1646.6,0.1,"2014-07-29T14:01Z","2014-07-30T01:16Z","20140729.0801","20140729.1916","field season","CPER.2014.30","day",11.5,"CPER_087.20140729.1916","Y","NEON.DOC.014049vE","lZbY4xW5FU4=",,0,"No known compromise",0,0
"8200420CF56142B7982D4EB114C90E4B","D10","CPER","CPER_089","grasslandHerbaceous",40.812702,-104.763102,"WGS84",0.1,1639.5,0.1,"2014-07-29T14:14Z","2014-07-30T01:26Z","20140729.0814","20140729.1926","field season","CPER.2014.30","day",11.0,,"N","NEON.DOC.014049vE","lZbY4xW5FU4=","catchCupStatus may not be accurate",1,"No known compromise",-1,0
"A06F4FD2DD1C4A7A87311E963A87E18B","D10","CPER","CPER_088","grasslandHerbaceous",40.811915,-104.772255,"WGS84",0.1,1639.9,0.1,"2014-07-29T14:20Z","2014-07-30T01:35Z","20140729.0820","20140729.1935","field season","CPER.2014.30","day",11.5,,"N","NEON.DOC.014049vE","lZbY4xW5FU4=","catchCupStatus may not be accurate",1,"No known compromise",-1,0
"08A4C6FF67C449479CE7B4BC17DCCB25","D10","CPER","CPER_078","grasslandHerbaceous",40.834431,-104.690811,"WGS84",0.1,1624.8,0.1,"2014-07-29T23:35Z","2014-07-30T12:40Z","20140729.1735","20140730.0640","field season","CPER.2014.30","night",13.0,"CPER_078.20140730.0640","Y","NEON.DOC.014049vE","lZbY4xW5FU4=",,0,"No known compromise",0,0
"676EBCDD394C4C60B9FBB2557C5D9558","D10","CPER","CPER_083","grasslandHerbaceous",40.840911,-104.687576,"WGS84",0.1,1634.2,0.1,"2014-07-29T23:50Z","2014-07-30T12:45Z","20140729.1750","20140730.0645","field season","CPER.2014.30","night",13.0,"CPER_083.20140730.0645","Y","NEON.DOC.014049vE","lZbY4xW5FU4=",,0,"No known compromise",0,0
"4C066FAFF0604747886BB72FC0DE9E5D","D10","CPER","CPER_082","grasslandHerbaceous",40.854510,-104.688209,"WGS84",0.1,1640.8,0.1,"2014-07-29T23:59Z","2014-07-30T13:00Z","20140729.1759","20140730.0700","field season","CPER.2014.30","night",13.0,"CPER_082.20140730.0700","Y","NEON.DOC.014049vE","lZbY4xW5FU4=",,0,"No known compromise",0,0
"B23ED7CE8A2E4EEFAD59BB92636098AD","D10","CPER","CPER_090","grasslandHerbaceous",40.855550,-104.714539,"WGS84",0.1,1661.1,0.1,"2014-07-30T00:12Z","2014-07-30T13:12Z","20140729.1812","20140730.0712","field season","CPER.2014.30","night",13.0,"CPER_090.20140730.0712","Y","NEON.DOC.014049vE","lZbY4xW5FU4=",,0,"No known compromise",0,0
"7E3735C0CF4D4F22A2A803F13EF934CC","D10","CPER","CPER_086","grasslandHerbaceous",40.847775,-104.725614,"WGS84",0.1,1650.8,0.1,"2014-07-30T00:29Z","2014-07-30T13:20Z","20140729.1829","20140730.0720","field season","CPER.2014.30","night",13.0,"CPER_086.20140730.0720","Y","NEON.DOC.014049vE","lZbY4xW5FU4=",,0,"No known compromise",0,0
"D9B2011B91D740068C974F73A9B3883E","D10","CPER","CPER_084","grasslandHerbaceous",40.845700,-104.764050,"WGS84",0.1,1662.5,0.1,"2014-07-30T00:48Z","2014-07-30T13:34Z","20140729.1848","20140730.0734","field season","CPER.2014.30","night",13.0,"CPER_084.20140730.0734","Y","NEON.DOC.014049vE","lZbY4xW5FU4=",,0,"No known compromise",0,0
"E60530887B6F491AA8CF73FC10B8A7B4","D10","CPER","CPER_080","grasslandHerbaceous",40.831098,-104.760543,"WGS84",0.1,1660.4,0.1,"2014-07-30T01:00Z","2014-07-30T13:42Z","20140729.1900","20140730.0742","field season","CPER.2014.30","night",12.5,"CPER_080.20140730.0742","Y","NEON.DOC.014049vE","lZbY4xW5FU4=",,0,"No known compromise",0,0
"ED593CBBBD5547EB92EB26C8D9C86984","D10","CPER","CPER_087","grasslandHerbaceous",40.825683,-104.762650,"WGS84",0.1,1646.6,0.1,"2014-07-30T01:16Z","2014-07-30T13:51Z","20140729.1916","20140730.0751","field season","CPER.2014.30","night",12.5,"CPER_087.20140730.0751","Y","NEON.DOC.014049vE","lZbY4xW5FU4=",,0,"No known compromise",0,0
"C2F1AC0A825C4855878D47B7AC14CCC5","D10","CPER","CPER_089","grasslandHerbaceous",40.812702,-104.763102,"WGS84",0.1,1639.5,0.1,"2014-07-30T01:26Z","2014-07-30T13:59Z","20140729.1926","20140730.0759","field season","CPER.2014.30","night",12.5,"CPER_089.20140730.0759","Y","NEON.DOC.014049vE","lZbY4xW5FU4=",,0,"No known compromise",0,0
"968568CEC9F843F0938EB7B5C6B1621E","D10","CPER","CPER_088","grasslandHerbaceous",40.811915,-104.772255,"WGS84",0.1,1639.9,0.1,"2014-07-30T01:35Z","2014-07-30T14:05Z","20140729.1935","20140730.0805","field season","CPER.2014.30","night",12.5,"CPER_088.20140730.0805","Y","NEON.DOC.014049vE","lZbY4xW5FU4=",,0,"No known compromise",0,0
"36C1B006A85640D8805B942AC0DEA109","D10","CPER","CPER_078","grasslandHerbaceous",40.834431,-104.690811,"WGS84",0.1,1624.8,0.1,"2014-08-11T22:52Z","2014-08-12T14:12Z","20140811.1652","20140812.0812","field season","CPER.2014.32","night",15.5,"CPER_078.20140812.0812","Y","NEON.DOC.014049vE","7s8V2dSzVuM/w166k0iT4w==",,0,"No known compromise",0,0
"46014A7AE03E4874A0B6287885D767AA","D10","CPER","CPER_083","grasslandHerbaceous",40.840911,-104.687576,"WGS84",0.1,1634.2,0.1,"2014-08-11T23:07Z","2014-08-12T14:24Z","20140811.1707","20140812.0824","field season","CPER.2014.32","night",15.5,"CPER_083.20140812.0824","Y","NEON.DOC.014049vE","7s8V2dSzVuM/w166k0iT4w==",,0,"No known compromise",0,0
"A319DB2808424766BD03EC31073DBCFA","D10","CPER","CPER_082","grasslandHerbaceous",40.854510,-104.688209,"WGS84",0.1,1640.8,0.1,"2014-08-11T23:25Z","2014-08-12T14:35Z","20140811.1725","20140812.0835","field season","CPER.2014.32","night",15.0,"CPER_082.20140812.0835","Y","NEON.DOC.014049vE","7s8V2dSzVuM/w166k0iT4w==",,0,"No known compromise",0,0
"00E97CDB587045DDA0465FFAE9B5D92A","D10","CPER","CPER_090","grasslandHerbaceous",40.855550,-104.714539,"WGS84",0.1,1661.1,0.1,"2014-08-11T23:41Z","2014-08-12T14:47Z","20140811.1741","20140812.0847","field season","CPER.2014.32","night",15.0,"CPER_090.20140812.0847","Y","NEON.DOC.014049vE","7s8V2dSzVuM/w166k0iT4w==",,0,"No known compromise",0,0
"C6CC17C95AF148C7A33CE570E19D1CF3","D10","CPER","CPER_086","grasslandHerbaceous",40.847775,-104.725614,"WGS84",0.1,1650.8,0.1,"2014-08-11T23:55Z","2014-08-12T14:58Z","20140811.1755","20140812.0858","field season","CPER.2014.32","night",15.0,"CPER_086.20140812.0858","Y","NEON.DOC.014049vE","7s8V2dSzVuM/w166k0iT4w==",,0,"No known compromise",0,0
"ED1BB6E414E448DA99B2321A42F17145","D10","CPER","CPER_084","grasslandHerbaceous",40.845700,-104.764050,"WGS84",0.1,1662.5,0.1,"2014-08-12T00:10Z","2014-08-12T15:15Z","20140811.1810","20140812.0915","field season","CPER.2014.32","night",15.0,"CPER_084.20140812.0915","Y","NEON.DOC.014049vE","7s8V2dSzVuM/w166k0iT4w==",,0,"No known compromise",0,0
"8734D57661EE4C898FA7F3E79A70683D","D10","CPER","CPER_080","grasslandHerbaceous",40.831098,-104.760543,"WGS84",0.1,1660.4,0.1,"2014-08-12T00:26Z","2014-08-12T15:18Z","20140811.1826","20140812.0918","field season","CPER.2014.32","night",15.0,"CPER_080.20140812.0918","Y","NEON.DOC.014049vE","7s8V2dSzVuM/w166k0iT4w==",,0,"No known compromise",0,0
"EFF33165F5AD474F8EDA5A1190360190","D10","CPER","CPER_087","grasslandHerbaceous",40.825683,-104.762650,"WGS84",0.1,1646.6,0.1,"2014-08-12T00:41Z","2014-08-12T15:31Z","20140811.1841","20140812.0931","field season","CPER.2014.32","night",15.0,"CPER_087.20140812.0931","Y","NEON.DOC.014049vE","7s8V2dSzVuM/w166k0iT4w==",,0,"No known compromise",0,0
"585B8A66AF8A4D50B3ACD1157C76A88C","D10","CPER","CPER_089","grasslandHerbaceous",40.812702,-104.763102,"WGS84",0.1,1639.5,0.1,"2014-08-12T00:55Z","2014-08-12T15:39Z","20140811.1855","20140812.0939","field season","CPER.2014.32","night",14.5,"CPER_089.20140812.0939","Y","NEON.DOC.014049vE","7s8V2dSzVuM/w166k0iT4w==",,0,"No known compromise",0,0
"3549C826337F4F9991B27FFBEE767C2B","D10","CPER","CPER_088","grasslandHerbaceous",40.811915,-104.772255,"WGS84",0.1,1639.9,0.1,"2014-08-12T01:04Z","2014-08-12T15:41Z","20140811.1904","20140812.0941","field season","CPER.2014.32","night",14.5,"CPER_088.20140812.0941","Y","NEON.DOC.014049vE","7s8V2dSzVuM/w166k0iT4w==",,0,"No known compromise",0,0
"045951DD71B74EA29A99F40246D5C8E2","D10","CPER","CPER_078","grasslandHerbaceous",40.834431,-104.690811,"WGS84",0.1,1624.8,0.1,"2014-08-12T14:12Z","2014-08-12T22:55Z","20140812.0812","20140812.1655","field season","CPER.2014.32","day",8.5,"CPER_078.20140812.1655","Y","NEON.DOC.014049vE","7s8V2dSzVuM/w166k0iT4w==",,0,"No known compromise",0,0
"556D111C56C149B39470E558E56576E6","D10","CPER","CPER_083","grasslandHerbaceous",40.840911,-104.687576,"WGS84",0.1,1634.2,0.1,"2014-08-12T14:24Z","2014-08-12T23:08Z","20140812.0824","20140812.1708","field season","CPER.2014.32","day",8.5,"CPER_083.20140812.1708","Y","NEON.DOC.014049vE","7s8V2dSzVuM/w166k0iT4w==",,0,"No known compromise",0,0
"A467C454C57441C5B2D29EEC3CB65EC9","D10","CPER","CPER_082","grasslandHerbaceous",40.854510,-104.688209,"WGS84",0.1,1640.8,0.1,"2014-08-12T14:35Z","2014-08-12T23:20Z","20140812.0835","20140812.1720","field season","CPER.2014.32","day",9.0,,"N","NEON.DOC.014049vE","7s8V2dSzVuM/w166k0iT4w==",,0,"No known compromise",-1,0
"4C6A8742C47B4A409C1290C5799B5822","D10","CPER","CPER_090","grasslandHerbaceous",40.855550,-104.714539,"WGS84",0.1,1661.1,0.1,"2014-08-12T14:47Z","2014-08-12T23:36Z","20140812.0847","20140812.1736","field season","CPER.2014.32","day",9.0,,"N","NEON.DOC.014049vE","7s8V2dSzVuM/w166k0iT4w==","catchCupStatus may not be accurate",1,"No known compromise",-1,0
"3F1FDC9E7FEE43B5B95E7215A8CEED0E","D10","CPER","CPER_086","grasslandHerbaceous",40.847775,-104.725614,"WGS84",0.1,1650.8,0.1,"2014-08-12T14:58Z","2014-08-12T23:47Z","20140812.0858","20140812.1747","field season","CPER.2014.32","day",9.0,"CPER_086.20140812.1747","Y","NEON.DOC.014049vE","7s8V2dSzVuM/w166k0iT4w==",,0,"No known compromise",0,0
"3B4A54D46B874174AD1E293E146387B0","D10","CPER","CPER_084","grasslandHerbaceous",40.845700,-104.764050,"WGS84",0.1,1662.5,0.1,"2014-08-12T15:15Z","2014-08-13T00:04Z","20140812.0915","20140812.1804","field season","CPER.2014.32","day",9.0,"CPER_084.20140812.1804","Y","NEON.DOC.014049vE","7s8V2dSzVuM/w166k0iT4w==",,0,"No known compromise",0,0
"7BE4756D733A415CA92FC45CA677EDAE","D10","CPER","CPER_080","grasslandHerbaceous",40.831098,-104.760543,"WGS84",0.1,1660.4,0.1,"2014-08-12T15:18Z","2014-08-13T00:14Z","20140812.0918","20140812.1814","field season","CPER.2014.32","day",9.0,"CPER_080.20140812.1814","Y","NEON.DOC.014049vE","7s8V2dSzVuM/w166k0iT4w==",,0,"No known compromise",0,0
"6C4C3D781EBA415A901265FF8AEBE3B6","D10","CPER","CPER_087","grasslandHerbaceous",40.825683,-104.762650,"WGS84",0.1,1646.6,0.1,"2014-08-12T15:31Z","2014-08-13T00:23Z","20140812.0931","20140812.1823","field season","CPER.2014.32","day",9.0,"CPER_087.20140812.1823","Y","NEON.DOC.014049vE","7s8V2dSzVuM/w166k0iT4w==",,0,"No known compromise",0,0
"4746BB501D3248669627C8E695D73EC7","D10","CPER","CPER_089","grasslandHerbaceous",40.812702,-104.763102,"WGS84",0.1,1639.5,0.1,"2014-08-12T15:39Z","2014-08-13T00:38Z","20140812.0939","20140812.1838","field season","CPER.2014.32","day",9.0,"CPER_089.20140812.1838","Y","NEON.DOC.014049vE","7s8V2dSzVuM/w166k0iT4w==",,0,"No known compromise",0,0
